"","Item_Weight","Item_Fat_ContentLow Fat","Item_Fat_ContentRegular","Item_Visibility","Item_TypeBaking Goods","Item_TypeBreads","Item_TypeBreakfast","Item_TypeCanned","Item_TypeDairy","Item_TypeFrozen Foods","Item_TypeFruits and Vegetables","Item_TypeHard Drinks","Item_TypeHealth and Hygiene","Item_TypeHousehold","Item_TypeMeat","Item_TypeOthers","Item_TypeSeafood","Item_TypeSnack Foods","Item_TypeSoft Drinks","Item_TypeStarchy Foods","Item_MRP","Outlet_Establishment_Year1985","Outlet_Establishment_Year1987","Outlet_Establishment_Year1997","Outlet_Establishment_Year1998","Outlet_Establishment_Year1999","Outlet_Establishment_Year2002","Outlet_Establishment_Year2004","Outlet_Establishment_Year2007","Outlet_Establishment_Year2009","Outlet_SizeOther","Outlet_SizeHigh","Outlet_SizeMedium","Outlet_SizeSmall","Outlet_Location_TypeTi","Outlet_Location_TypeTier 1","Outlet_Location_TypeTier 2","Outlet_Location_TypeTier 3","Outlet_TypeOther","Outlet_TypeGrocery Store","Outlet_TypeSupermarket Type1","Outlet_TypeSupermarket Type2","Outlet_TypeSupermarket Type3"
"2715",11.8,0,1,0.026358005,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39.6138,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2716",12.6,1,0,0.03627089,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.9566,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2717",12.85,1,0,0.137227848,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,155.563,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2718",11.6,0,1,0.144832027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,239.8222,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2719",12.6,0,1,0.029157849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,97.0726,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2720",12.15,0,1,0.058756205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,161.0552,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2721",4.635,1,0,0.141108156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.2994,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2722",19.6,1,0,0.024325592,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48.5718,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2723",20.2,0,1,0.121500143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,95.0752,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2724",12.6,0,1,0.160653682,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,185.2266,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2725",9.395,0,1,0.109096371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,44.6112,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2726",11.395,0,1,0.069574013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,232.8616,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2727",19.5,0,1,0.027458099,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158.792,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2728",18.35,0,1,0.092226754,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,184.4266,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2729",5.365,0,1,0.234733477,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,173.4764,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2730",11.8,0,1,0.014144442,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,180.4344,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2731",11.3,1,0,0.056754036,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.5118,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2732",19.6,1,0,0.023999722,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,104.0964,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2733",14,1,0,0.041355366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182.0634,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2734",19.7,1,0,0.024655594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84.3592,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2735",12.5,1,0,0.081134826,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,220.0798,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2736",12.3,1,0,0.052608525,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,191.253,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2737",7.435,1,0,0.084452363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165.2158,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2738",6.48,1,0,0.033899898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,146.9076,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2739",17.6,1,0,0.058042926,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,154.6314,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2740",8.155,1,0,0.119692888,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,188.453,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2741",16.1,1,0,0.0343603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,253.4356,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2742",15.5,0,1,0.100922503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,199.0768,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2743",12.6,1,0,0.016956266,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109.3228,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2744",4.785,1,0,0.092576144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.0098,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2745",14.6,1,0,0.025742955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,197.1084,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2746",6.445,1,0,0.029812714,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4436,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2747",4.88,0,1,0.133382115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.0298,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2748",8.1,0,1,0.054238448,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,88.5198,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2749",8.395,1,0,0.039484739,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,97.9042,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2750",10,1,0,0.021425341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250.175,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2751",12.6,0,1,0.02624324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.8128,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2752",12.35,0,1,0.185704641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1328,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2753",11.3,1,0,0.066668724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,192.4478,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2754",12.6,0,1,0.149305497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,119.6124,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2755",19.5,0,1,0.030688557,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,85.754,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2756",19.7,1,0,0.041803291,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,110.3912,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2757",7.75,0,1,0.082861686,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32.6558,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2758",15.1,1,0,0.076385385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.483,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2759",12.6,1,0,0.021498768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,111.5228,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2760",11.1,1,0,0.033102681,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,116.6124,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2761",7.075,1,0,0.058676973,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,142.0128,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2762",7.97,1,0,0.021531416,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108.4596,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2763",12.15,1,0,0.028592842,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,151.0708,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2764",14.1,1,0,0.067148407,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200.4084,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2765",12.6,1,0,0.026552056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56.2246,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2766",11.1,0,1,0.060302689,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,175.8712,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2767",12.6,1,0,0.138269873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,111.686,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2768",7.42,0,1,0.036109859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,186.5582,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2769",16.35,1,0,0.020579897,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,52.1324,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2770",19.1,0,1,0.025912378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,146.8418,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2771",12.6,0,1,0.086077865,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,143.8102,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2772",5.19,0,1,0.044432887,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,102.899,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2773",11.8,1,0,0.115346634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200.2084,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2774",11.35,0,1,0.063226306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,87.9856,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2775",15.2,1,0,0.03366718,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109.6912,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2776",11.5,1,0,0.173867958,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,128.8652,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2777",20.25,0,1,0.022936488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.8538,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2778",10.1,1,0,0.054585372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,196.5084,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2779",13.1,1,0,0.020913071,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,120.1782,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2780",12,1,0,0.104230135,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,259.5278,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2781",19,1,0,0.111923422,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,106.5622,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2782",19.7,1,0,0.024756031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,83.8592,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2783",12.6,0,1,0.135375727,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,256.133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2784",18.6,1,0,0.012679226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,120.9414,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2785",11.5,1,0,0.173483253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,129.0652,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2786",16.75,1,0,0.045138797,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,187.9556,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2787",18.85,1,0,0.04282359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,254.433,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2788",6.135,1,0,0.115010655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,161.5236,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2789",20.7,1,0,0.169776346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,184.4266,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2790",17.6,1,0,0.041608488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,165.4526,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2791",16,1,0,0.072608647,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,228.3668,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2792",8.92,1,0,0.130191993,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176.837,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2793",17.75,1,0,0.111931193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,108.8912,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2794",15.6,1,0,0.116913245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,78.167,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2795",12.6,0,1,0.13511877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,232.9958,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2796",17.75,0,1,0.063416566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.6656,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2797",5.73,1,0,0.075943184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,85.5882,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2798",5.73,1,0,0.05190652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,188.1898,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2799",9.3,1,0,0.175060504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,106.7964,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2800",20.2,1,0,0.099893424,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,187.6898,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2801",12.6,1,0,0.178923163,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,55.7298,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2802",12.15,1,0,0.054238448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119.244,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2803",21.35,1,0,0.068765205,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,260.4278,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2804",20.2,0,1,0.096906831,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175.5028,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2805",6.57,1,0,0.096862255,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,193.982,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2806",19.35,0,1,0.062528426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.9184,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2807",8.6,1,0,0.032621545,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,143.2154,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2808",8.51,1,0,0.05190268,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,142.247,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2809",12.6,0,1,0.170246782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,141.5838,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2810",7.5,1,0,0.054610829,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,237.1906,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2811",14.3,1,0,0.127517605,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86.0224,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2812",15,1,0,0.064271703,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45.506,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2813",14.3,1,0,0.13030659,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.7328,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2814",10.195,1,0,0.187841082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,112.486,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2815",6.825,0,1,0.046625941,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,154.9998,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2816",12.65,1,0,0.035410748,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.401,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2817",11.15,1,0,0.032250092,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,164.0526,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2818",19.1,1,0,0.045378573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42.4138,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2819",18.85,1,0,0.0926587,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.4284,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
"2820",19.6,1,0,0.024222321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.5718,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2821",15.1,1,0,0.055518167,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,217.3166,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2822",12.6,1,0,0.031946638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,51.6008,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2823",6.425,1,0,0.093983518,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,175.5712,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2824",8.88,1,0,0.098822387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,209.627,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2825",12.3,1,0,0.009410528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.738,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2826",12.85,1,0,0.169139066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46.406,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2827",11.35,0,1,0.043122189,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,197.9742,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2828",12.6,1,0,0.035769657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.9138,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2829",19,0,1,0.10361083,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,228.372,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2830",10.195,0,1,0.044974051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,115.5808,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"2831",8.27,1,0,0.018920019,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,238.088,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2832",14.85,0,1,0.054142088,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.1072,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2833",12.6,1,0,0.054238448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98.241,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2834",18,1,0,0.124645538,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,117.2124,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2835",7.1,1,0,0.110459828,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172.108,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2836",8.355,1,0,0.013957308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.0462,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2837",9.8,0,1,0.056386541,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.6908,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2838",18.2,0,1,0.012273747,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60.0904,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2839",12.6,0,1,0.090473389,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,229.7984,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2840",14.65,1,0,0.083359391,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,161.9552,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
"2841",12.6,1,0,0.112161697,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,154.4682,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2842",9.695,0,1,0.128805815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.0404,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2843",12.6,1,0,0.090596378,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,106.6938,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
"2844",13.85,0,1,0.056637129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,233.83,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2845",7.75,0,1,0.083059634,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.7558,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2846",11.8,0,1,0.014115626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178.5344,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"2847",12.3,1,0,0.076866235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,247.146,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
"2848",16,0,1,0.099188598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88.9856,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
"2849",11.5,1,0,0.021010687,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,131.3942,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
"2850",12.6,0,1,0.057143515,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,151.8366,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
